course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,days_published
446134,Ultimate Web Designer & Developer Course: Build 23 Projects!,https://www.udemy.com/web-developer-course/,TRUE,200,33788,4434,246,All Levels,32.5,20/8/2015,Web Development,1716
701634,ExpressJS Fundamentals,https://www.udemy.com/expressjs-fundamentals/,FALSE,0,21245,914,9,Beginner Level,1,11/1/2016,Web Development,1572
866696,REST WCF Service in ASP.NET,https://www.udemy.com/rest-wcf-service-in-aspnet/,FALSE,0,7905,561,5,All Levels,0.683333333,8/6/2016,Web Development,1423
720356,Projects in Node.js - Learn by Example,https://www.udemy.com/projects-in-nodejs/,TRUE,195,869,99,38,All Levels,5,24/4/2016,Web Development,1468
1107986,Building Data Visualizations with D3 and Angular 2,https://www.udemy.com/building-data-visualizations-with-d3-and-angular-2/,TRUE,125,293,30,31,Beginner Level,3.5,23/2/2017,Web Development,1163
772618,Learn Object Oriented PHP By Building a Complete Website,https://www.udemy.com/learn-object-oriented-php-by-building-a-complete-website/,FALSE,0,36322,2618,32,All Levels,4.5,1/3/2016,Web Development,1522
542254,Web Programming Course : Asp.Net MVC,https://www.udemy.com/mvc-course/,TRUE,100,2760,76,26,All Levels,3.5,13/7/2015,Web Development,1754
928040,Learn Spring Framework Practically - Hands On Recipies,https://www.udemy.com/learn-spring-framework-practically-hands-on-recipies/,TRUE,145,522,50,48,All Levels,5.5,11/8/2016,Web Development,1359
369132,One-stop Ruby on Rails: Build Web Applications from Scratch,https://www.udemy.com/build-etsy-yelp-craigslist-and-a-web-scraper-from-scratch/,TRUE,145,1628,162,129,All Levels,18.5,13/1/2015,Web Development,1935
777654,Learn what's new in PHP 7,https://www.udemy.com/php7-new-features/,FALSE,0,12336,271,26,Intermediate Level,3.5,4/4/2016,Web Development,1488
1161118,Dive Into Docker: The Docker Course for Developers,https://www.udemy.com/dive-into-docker-the-complete-docker-course-for-developers/,FALSE,0,6437,313,22,Beginner Level,1.5,14/4/2017,Web Development,1113
267286,"Basic Concepts of Web Development, HTTP and Java Servlets",https://www.udemy.com/web-application-and-java-servlet-concepts/,TRUE,35,2797,59,10,Beginner Level,1,27/8/2014,Web Development,2074
1093608,The Most Comprehensive Web Development Course,https://www.udemy.com/comprehensive-web-developer-course/,TRUE,200,333,22,353,All Levels,42,1/5/2017,Web Development,1096
289230,Learn and Understand AngularJS,https://www.udemy.com/learn-angularjs/,TRUE,175,59361,11580,55,All Levels,7,24/9/2014,Web Development,2046
364426,JavaScript: Understanding the Weird Parts,https://www.udemy.com/understand-javascript/,TRUE,175,79612,16976,85,All Levels,11.5,12/3/2015,Web Development,1877
1039062,Webpack 2: The Complete Developer's Guide,https://www.udemy.com/webpack-2-the-complete-developers-guide/,TRUE,75,8964,1893,56,All Levels,5.5,3/1/2017,Web Development,1214
437398,Build Responsive Real World Websites with HTML5 and CSS3,https://www.udemy.com/design-and-develop-a-killer-website-with-html5-and-css3/,TRUE,195,43977,7106,77,All Levels,12,24/3/2015,Web Development,1865
861624,ES6 Javascript: The Complete Developer's Guide,https://www.udemy.com/javascript-es6-tutorial/,TRUE,80,13010,2709,68,Beginner Level,6.5,12/7/2016,Web Development,1389
461160,Learn and Understand NodeJS,https://www.udemy.com/understand-nodejs/,TRUE,195,58208,11123,98,All Levels,13,31/8/2015,Web Development,1705
947098,Understanding TypeScript,https://www.udemy.com/understanding-typescript/,TRUE,110,9132,1560,137,All Levels,7,12/9/2016,Web Development,1327
781532,Advanced React and Redux,https://www.udemy.com/react-redux-tutorial/,TRUE,140,21998,3326,119,Intermediate Level,12,12/3/2016,Web Development,1511
705264,Modern React with Redux,https://www.udemy.com/react-redux/,TRUE,180,50815,15117,150,All Levels,26.5,28/12/2015,Web Development,1586
1145430,Angular Styling & Animations (for Angular 2 and Angular 4),https://www.udemy.com/angular-styling-animations-for-angular-2-and-angular-4/,TRUE,120,4138,307,107,Intermediate Level,6,28/3/2017,Web Development,1130
806922,The Complete ASP.NET MVC 5 Course,https://www.udemy.com/the-complete-aspnet-mvc-5-course/,TRUE,190,20652,6357,138,All Levels,7.5,16/5/2016,Web Development,1446
1109926,GraphQL with React: The Complete Developers Guide,https://www.udemy.com/graphql-with-react-course/,TRUE,150,6412,987,114,Intermediate Level,13,14/2/2017,Web Development,1172
1134456,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",https://www.udemy.com/create-a-simple-photo-gallery-with-dropzonejs-slick-and-php/,FALSE,0,2464,17,9,All Levels,0.733333333,7/3/2017,Web Development,1151
552598,WordPress in under an hour - Create/manage your own website!,https://www.udemy.com/learn-wordpress-in-57-minutes/,FALSE,0,6474,86,15,All Levels,1,15/7/2015,Web Development,1752
56585,Twitter Bootstrap 2 for Beginners,https://www.udemy.com/twitter-bootstrap/,TRUE,20,2388,139,12,Beginner Level,1,29/5/2013,Web Development,2529
674040,Bootstrap Tutorial - Essentials From Basic to Advanced,https://www.udemy.com/bootstrap-tutorial-essentials-from-basic-to-advanced/,TRUE,195,1494,23,62,All Levels,7.5,29/11/2015,Web Development,1615
19260,Create an Engaging Website with Twitter Bootstrap 2.x,https://www.udemy.com/create-an-engaging-website-with-twitter-bootstrap/,TRUE,20,1463,56,24,All Levels,1,18/6/2012,Web Development,2874
944156,Javascript :basics for beginners,https://www.udemy.com/learn-javascript-fast/,TRUE,30,1057,22,12,Beginner Level,0.616666667,29/8/2016,Web Development,1341
742712,CSS Tutorial For Beginners: Style Your Wordpress Templates,https://www.udemy.com/css-tutorial-for-beginners-style-your-wordpress-templates/,TRUE,35,1049,22,47,Beginner Level,3.5,27/1/2016,Web Development,1556
1193538,HTML5 And CSS3 - Build Modern Responsive Websites,https://www.udemy.com/html5-and-css3-build-modern-responsive-websites/,TRUE,175,109,17,69,All Levels,9.5,2/6/2017,Web Development,1064
228934,PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,https://www.udemy.com/psd-to-html5css3-using-twitter-bootstrap-3/,TRUE,95,2073,24,16,All Levels,2,25/2/2015,Web Development,1892
65355,Web Development: Make A Website That Will Sell For Thousands,https://www.udemy.com/web-development-by-doing-html5-css3-complete-from-scratch/,TRUE,50,1116,62,51,All Levels,7.5,3/9/2013,Web Development,2432
814848,WordPress Basics to Business: Share and Sell your Expertise,https://www.udemy.com/wordpress-basics-to-business/,TRUE,50,1125,10,45,Beginner Level,3.5,7/4/2016,Web Development,1485
1021594,PHP Zend Framework 2:Creating a CRUD Application,https://www.udemy.com/zend-framework-2creating-a-crud-application/,TRUE,40,802,6,9,All Levels,0.633333333,25/11/2016,Web Development,1253
548068,JavaScript Fundamentals,https://www.udemy.com/javascriptfundamentals/,FALSE,0,4409,71,100,All Levels,5,20/12/2016,Web Development,1228
738552,Building a Website With Jekyll,https://www.udemy.com/building-a-website-with-jekyll/,TRUE,20,686,19,21,All Levels,3,25/1/2016,Web Development,1558
128384,Big Data and Apache Hadoop for Developers - Fundamentals,https://www.udemy.com/learn-big-data-and-apache-hadoop-for-developers-online/,TRUE,30,1154,89,9,Intermediate Level,3,10/12/2013,Web Development,2334
610202,Wordpress Development : Create a Custom Wordpress Website,https://www.udemy.com/create-local-server-and-install-wordpress/,TRUE,120,885,3,13,All Levels,1.5,13/9/2015,Web Development,1692
856968,How to Make a Wordpress Website 2017,https://www.udemy.com/how-to-wordpress/,FALSE,0,2437,137,10,Beginner Level,0.566666667,7/6/2016,Web Development,1424
352774,RESTful Services with ASP.NET Web API,https://www.udemy.com/restful-services-with-aspnet-web-api/,TRUE,85,716,59,34,All Levels,2,21/11/2014,Web Development,1988
130694,Web Hosting Fundamentals,https://www.udemy.com/web-hosting-fundamentals/,TRUE,20,1867,19,8,All Levels,0.616666667,8/12/2013,Web Development,2336
1179104,Learning Path: React: Make Stunning React Websites,https://www.udemy.com/learning-path-react-make-stunning-react-websites/,TRUE,200,91,5,53,Expert Level,6.5,18/4/2017,Web Development,1109
425084,Administering Microsoft SQL Server 2012 Databases - 70-462,https://www.udemy.com/administering-microsoft-sql-server-2012-databases-70-462/,TRUE,60,586,65,98,All Levels,5.5,23/3/2015,Web Development,1866
1016650,PHP CodeIgniter:CRUD concepts in MVC,https://www.udemy.com/codeignitercrud-concepts-in-mvc/,TRUE,40,601,4,6,All Levels,0.583333333,27/11/2016,Web Development,1251
1152012,Adobe Experience Manager CMS Basics,https://www.udemy.com/adobe-experience-manager-basics/,TRUE,35,81,14,33,Beginner Level,1,2/5/2017,Web Development,1095
673196,Introduction to Frontend Web Development For  Beginners,https://www.udemy.com/programming-for-web-development-from-scratch/,TRUE,145,1018,28,48,Beginner Level,4.5,2/8/2016,Web Development,1368
519952,PHP: Complete Login and Registration System with PHP & MYSQL,https://www.udemy.com/user-authentication-code-a-simple-login-system-with-php/,TRUE,200,1448,173,48,All Levels,7.5,16/6/2015,Web Development,1781
846156,JavaScript Complete Guide to learning JavaScript,https://www.udemy.com/javascript-complete-guide-to-learning-javascript/,TRUE,200,1296,22,72,Beginner Level,5.5,17/5/2016,Web Development,1445
599504,Advanced Scalable Python Web Development Using Flask,https://www.udemy.com/advanced-python-flask/,TRUE,120,1299,56,71,Intermediate Level,14,11/8/2016,Web Development,1359
710486,jQuery for Absolute Beginners - Lite,https://www.udemy.com/jquery-for-absolute-beginners-lite/,TRUE,20,1769,49,7,All Levels,0.583333333,30/12/2015,Web Development,1584
766592,HTML Complete Course - Beginner to Expert,https://www.udemy.com/the-complete-html-developer-course/,FALSE,0,20073,615,28,All Levels,1.5,29/2/2016,Web Development,1523
859446,Cross-Platform Development with ASP.NET Core 1.0 MVC,https://www.udemy.com/crossplatformaspnetcoremvc/,TRUE,35,601,126,64,All Levels,5.5,11/7/2016,Web Development,1390
450068,Build a Photo Blog with Ruby on Rails,https://www.udemy.com/build-a-photo-blog-with-ruby-on-rails/,TRUE,20,2281,32,21,Intermediate Level,1.5,2/4/2015,Web Development,1856
130064,Practical PHP: Master the Basics and Code Dynamic Websites,https://www.udemy.com/code-dynamic-websites/,FALSE,0,83737,4598,45,All Levels,6.5,19/7/2014,Web Development,2113
382786,Sass Workflow,https://www.udemy.com/sass-workflow/,FALSE,0,20890,945,21,Beginner Level,3,6/2/2015,Web Development,1911
94432,Learn PHP Fundamentals From Scratch,https://www.udemy.com/learn-php-fundamentals-from-scratch/,FALSE,0,48650,1236,9,Beginner Level,2,16/10/2013,Web Development,2389
688872,XML For Absolute Beginners: Learn to create your own tags,https://www.udemy.com/xml-for-absolute-beginners-learn-to-create-your-own-tags/,TRUE,75,1945,58,10,Beginner Level,1,17/12/2015,Web Development,1597
297390,Joomla: Create a Joomla Website This Weekend With NO CODING!,https://www.udemy.com/joomla-create-a-joomla-website-this-weekend-with-no-coding/,FALSE,0,18496,386,30,Beginner Level,2,6/10/2014,Web Development,2034
495678,JavaScript for beginners - A Complete Guide,https://www.udemy.com/javascript-a-complete-guide/,TRUE,100,1193,87,58,All Levels,10.5,16/6/2015,Web Development,1781
988982,Laravel Deployment - Launch your Laravel Application Online,https://www.udemy.com/laravel-deployment/,FALSE,0,4905,101,13,Intermediate Level,1,22/10/2016,Web Development,1287
722754,WordPress Development Crash Course: From Zero To Hero,https://www.udemy.com/wordpress-development-crash-course/,TRUE,60,1699,8,22,All Levels,2,1/2/2016,Web Development,1551
563668,Learn how to create a WordPress theme using Pinegrow,https://www.udemy.com/learn-how-to-create-a-wordpress-theme-using-pinegrow/,FALSE,0,11812,152,19,Intermediate Level,2,27/7/2015,Web Development,1740
661878,Learn to Build Web Apps using Laravel Framework,https://www.udemy.com/learn-to-build-web-apps-using-laravel-framework/,TRUE,30,746,93,39,All Levels,6.5,10/11/2015,Web Development,1634
1160196,Flexbox: The complete guide,https://www.udemy.com/flexbox-the-complete-guide/,TRUE,35,189,7,16,All Levels,1,9/6/2017,Web Development,1057
335280,How to Safely Copy and Move Your WordPress Website,https://www.udemy.com/how-to-safely-copy-and-move-your-wordpress-website/,TRUE,60,1419,38,20,Intermediate Level,1.5,5/11/2014,Web Development,2004
957362,AngularJs :basics for beginners,https://www.udemy.com/angularjs-basics-for-beginners/,TRUE,45,1237,16,14,All Levels,1,19/9/2016,Web Development,1320
688874,JSON For Beginners: A Very Basic Introduction,https://www.udemy.com/json-for-beginners-a-very-basic-introduction/,TRUE,65,1703,27,8,Beginner Level,1,18/1/2016,Web Development,1565
343816,Learn SASS and improve your CSS,https://www.udemy.com/write-clean-css-using-sass/,TRUE,55,1849,29,24,All Levels,3,20/12/2014,Web Development,1959
1127988,Angular Tutorial For Beginners,https://www.udemy.com/angular-tutorial-for-beginners/,FALSE,0,5397,112,36,Beginner Level,2.5,28/2/2017,Web Development,1158
1079624,HTML and CSS for Absolute Beginners,https://www.udemy.com/html-and-css-for-absolute-beginners-with-examples/,FALSE,0,4410,52,26,All Levels,3,20/1/2017,Web Development,1197
746790,"JavaScript, jQuery and Ajax",https://www.udemy.com/ajax-calls-the-simplest-way/,TRUE,20,1554,30,60,All Levels,4,2/2/2016,Web Development,1550
1106646,Laravel Blog Development Starter,https://www.udemy.com/laravel-blog-development/,FALSE,0,4499,138,20,All Levels,2,14/2/2017,Web Development,1172
647564,React: Learn ReactJS Fundamentals for Front-End Developers,https://www.udemy.com/react-fundamentals-frontend-developers/,TRUE,55,1993,55,26,All Levels,4,6/6/2016,Web Development,1425
963378,JavaScript For Absolute Beginners - Level Two,https://www.udemy.com/javascript-for-absolute-beginners-level-two/,TRUE,30,424,85,9,Intermediate Level,1,20/9/2016,Web Development,1319
1239022,How To Create A Real Estate Website With Wordpress 2017,https://www.udemy.com/how-to-create-a-real-estate-website-with-wordpress-2017/,FALSE,0,3782,32,11,Beginner Level,1.5,6/6/2017,Web Development,1060
650222,The Complete HTML5 and CSS3 Course - with 8 Websites Design,https://www.udemy.com/build-responsive-websites-with-html5-and-css3-from-scratch/,TRUE,30,1551,42,78,All Levels,7.5,7/12/2015,Web Development,1607
565384,Introduction to Modern Programming with PHP,https://www.udemy.com/introduction-to-modern-programming-with-php/,TRUE,20,954,183,123,Beginner Level,16,27/8/2015,Web Development,1709
784544,HTML Introduction Course: Learn HTML in 2 hours!!!,https://www.udemy.com/html-introduction-course-learn-html-in-2-hours/,FALSE,0,7304,368,28,All Levels,2,8/3/2016,Web Development,1515
340844,Learn HTML & CSS: How To Start Your Web Development Career,https://www.udemy.com/how-i-landed-a-web-development-job-earned-5k-freelancing/,FALSE,0,15462,689,60,Beginner Level,4.5,29/9/2015,Web Development,1676
1227322,React vs Angular vs Vue.js by Example,https://www.udemy.com/react-vs-angular-vs-vuejs-by-example/,FALSE,0,6958,132,30,Beginner Level,3.5,2/6/2017,Web Development,1064
792703,Create WordPress Plugins,https://www.udemy.com/create-wordpress-plugins/,TRUE,50,964,19,21,All Levels,2.5,8/4/2016,Web Development,1484
1246622,Build and Deploy a LAMP server on AWS,https://www.udemy.com/build-and-deploy-a-lamp-server-on-aws/,FALSE,0,3571,18,8,Beginner Level,1,19/6/2017,Web Development,1047
679158,Build your own Beautiful Blog in WordPress + SEO,https://www.udemy.com/learn-to-create-an-amazing-wordpress-blog-start-to-finish/,TRUE,200,2421,6,28,All Levels,3,25/11/2015,Web Development,1619
808622,AngularJS Authentication: Secure Your App with Auth0,https://www.udemy.com/angularjs-authentication-with-auth0/,FALSE,0,21689,1080,13,All Levels,1,1/4/2016,Web Development,1491
1248974,Learn Bootstrap 4 by Example,https://www.udemy.com/learn-bootstrap-4-by-example/,FALSE,0,5542,54,9,All Levels,1,12/6/2017,Web Development,1054
1090870,Complete WooCommerce Plugin Tutorial For Wordpress 2017,https://www.udemy.com/complete-woocommerce-plugin-tutorial-for-wordpress-2017/,FALSE,0,7922,183,16,Beginner Level,1.5,27/1/2017,Web Development,1190
1041426,How To Build And Make A Wordpress Website From Scratch 2017,https://www.udemy.com/how-to-build-and-make-a-wordpress-website-from-scratch-2017/,FALSE,0,7055,166,24,All Levels,2,24/1/2017,Web Development,1193
909244,Docker for Developers - Newest Version 1.12 with Swarm Mode,https://www.udemy.com/docker-for-developers/,TRUE,95,767,104,81,Beginner Level,5.5,22/7/2016,Web Development,1379
1102962,Angular Material - Quickstart,https://www.udemy.com/styling-angular-applications-with-angular-material/,FALSE,0,3766,135,14,Beginner Level,0.7,9/3/2017,Web Development,1149
405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,https://www.udemy.com/html-and-css-for-beginners-crash-course-learn-fast-easy/,FALSE,0,70773,5660,50,All Levels,6,19/3/2015,Web Development,1870
186096,"Core: A Web App Reference Guide for Django, Python, and More",https://www.udemy.com/coding-for-entrepreneurs-core/,TRUE,195,2497,98,154,All Levels,26,29/5/2014,Web Development,2164
832478,"JSON with Java APIs, jQuery and JSON REST Web Services",https://www.udemy.com/learn-json-with-java-apis-jquery-and-rest/,TRUE,95,799,87,41,Beginner Level,6,30/5/2016,Web Development,1432
708578,Bootstrap 4 Quick Start: Code Modern Responsive Websites,https://www.udemy.com/bootstrap-4/,FALSE,0,41478,2104,13,All Levels,3,30/12/2015,Web Development,1584
667992,Learn Symfony 3 framework by practical examples,https://www.udemy.com/learn-symfony-3-framework-by-practical-examples/,TRUE,125,867,177,48,All Levels,4,19/9/2016,Web Development,1320
1050632,"Complete Web Development with HTML, CSS and Javascript",https://www.udemy.com/complete-web-development-with-html-css-and-javascript/,FALSE,0,2097,16,10,Intermediate Level,2,27/6/2017,Web Development,1039
380178,Web Hosting Introduction: How to Publish Your Website Online,https://www.udemy.com/web-hosting-introduction/,FALSE,0,5533,137,11,Beginner Level,1,9/2/2015,Web Development,1908
924216,Django For Beginners,https://www.udemy.com/django-for-beginners/,TRUE,175,534,16,51,Beginner Level,4,23/8/2016,Web Development,1347
1038538,Introduction to QGIS Python Programming,https://www.udemy.com/introduction-to-qgis-python-programming/,TRUE,85,197,26,28,Beginner Level,3.5,22/12/2016,Web Development,1226
421018,Learning Object-Oriented JavaScript,https://www.udemy.com/learning-object-oriented-javascript/,TRUE,75,533,54,23,Intermediate Level,3,17/2/2015,Web Development,1900
768612,Bootstrap Tutorial for Beginners,https://www.udemy.com/bootstrap-tutorial-for-beginners/,TRUE,20,1036,27,20,Beginner Level,2,21/2/2016,Web Development,1531
764076,Learn Bootstrap3 With Multi Purposes Single Page Layout,https://www.udemy.com/single-page-layout-with-bootstrap/,FALSE,0,4503,146,122,All Levels,21,16/2/2016,Web Development,1536
59535,HTML for Beginners,https://www.udemy.com/hmtl5-training/,FALSE,0,8592,336,35,Beginner Level,2.5,20/7/2013,Web Development,2477
1063430,How to Build WordPress Themes: A Web Designer's Guide,https://www.udemy.com/how-to-build-wordpress-themes/,TRUE,165,183,30,47,Intermediate Level,5.5,31/3/2017,Web Development,1127
967424,XML DTD :basics for beginners,https://www.udemy.com/xml-dtd-basics-for-beginners/,TRUE,35,903,3,7,All Levels,0.55,26/9/2016,Web Development,1313
520302,Learn to make an HTML 5 website with a video background,https://www.udemy.com/learn-to-make-an-html-5-website-with-a-video-background/,TRUE,80,1236,18,14,All Levels,0.5,5/6/2015,Web Development,1792
774648,Learn Authentication With ASP.NET Identity Security 2017,https://www.udemy.com/learn-authentication-with-aspnet-identity-security-2016/,TRUE,50,305,45,13,All Levels,2,26/2/2016,Web Development,1526
1116366,HTML and CSS Foundations,https://www.udemy.com/html-and-css-foundations/,FALSE,0,1544,15,29,Beginner Level,1,23/6/2017,Web Development,1043
523312,Python Web Programming,https://www.udemy.com/python-web-programming/,TRUE,100,1020,46,60,Beginner Level,6,1/7/2015,Web Development,1766
884988,Build a Complete Registration and Login System using PHP MVC,https://www.udemy.com/php-mvc-login/,TRUE,80,325,50,106,All Levels,5,23/2/2017,Web Development,1163
1211366,ES6 / EcmaScript 6 for beginners an introduction,https://www.udemy.com/es6-ecmascript-6-for-beginners/,FALSE,0,3227,19,21,Intermediate Level,2,22/6/2017,Web Development,1044
904890,React for visual learners,https://www.udemy.com/react-for-visual-learners/,TRUE,20,659,64,26,All Levels,3.5,18/7/2016,Web Development,1383
255878,Learn to Create Advance Responsive Websites With Bootstrap,https://www.udemy.com/responsive-website-with-bootstrap/,TRUE,20,2528,15,30,All Levels,2,26/10/2014,Web Development,2014
1052518,Master the Art of Web Design with HTML & CSS,https://www.udemy.com/html-css-beginners/,TRUE,145,550,15,59,All Levels,3,28/12/2016,Web Development,1220
824412,Sell Courses On Your Own Website - No Coding Required!,https://www.udemy.com/sell-courses-on-your-own-website-no-coding-required/,TRUE,100,1032,9,21,All Levels,1,18/4/2016,Web Development,1474
425086,Implementing a Data Warehouse with SQL Server 2012 ,https://www.udemy.com/implementing-a-data-warehouse-with-sql-server-2012/,TRUE,85,1142,148,90,All Levels,5,1/5/2015,Web Development,1827
420982,Learning 200 jQuery Functions with 800 Examples,https://www.udemy.com/jquery-foundation/,TRUE,195,1766,38,118,All Levels,18.5,24/2/2015,Web Development,1893
552594,Create Complete Web Applications easily with APEX 5,https://www.udemy.com/create-web-apps-with-apex-5/,TRUE,30,912,128,81,Intermediate Level,7,14/7/2015,Web Development,1753
477250,"Learn Gulp, The Streaming Build System",https://www.udemy.com/gulp-101/,TRUE,25,1305,38,16,All Levels,1.5,19/4/2015,Web Development,1839
1075570,Perfect React JS Course - Understand Relevant Details,https://www.udemy.com/perfect-react-js-course/,TRUE,200,653,20,25,Beginner Level,1,17/1/2017,Web Development,1200
92194,Create a classified website in 2 hours - guaranteed,https://www.udemy.com/create-a-classified-website-in-2-hours-guaranteed/,TRUE,50,3411,84,22,All Levels,1,9/11/2013,Web Development,2365
699618,Learn HTML And CSS From Scratch,https://www.udemy.com/html-and-css-from-scratch/,FALSE,0,11533,240,18,Beginner Level,2,19/2/2016,Web Development,1533
467426,Become a Certified Web Developer - Beginner to Expert,https://www.udemy.com/jquery101/,TRUE,200,3397,12,85,All Levels,8,6/4/2015,Web Development,1852
1166070,Complete Bootstrap 4 course - build 3 projects,https://www.udemy.com/bootstrap-4-tutorials/,FALSE,0,7865,241,36,All Levels,5,7/4/2017,Web Development,1120
1005610,Up and Running with Phalcon,https://www.udemy.com/up-and-running-with-phalcon-php/,TRUE,20,715,12,12,All Levels,1.5,10/11/2016,Web Development,1268
922750,HTML : HTML Awesomeness,https://www.udemy.com/html-awesomeness/,TRUE,25,988,23,27,Beginner Level,0.633333333,17/8/2016,Web Development,1353
1201054,Build CRUD Application - PHP & Mysql,https://www.udemy.com/build-crud-application-php-mysql/,FALSE,0,4405,71,12,Beginner Level,1.5,4/5/2017,Web Development,1093
177912,All You Need To Know About AngularJS - Training On AngularJS,https://www.udemy.com/angularjs/,TRUE,50,1936,88,53,All Levels,5,7/3/2014,Web Development,2247
596192,PSD To a Creative Landing Page Using Twitter Bootstrap 3,https://www.udemy.com/psd-to-responsive-html5-css3-with-bootstrap-3/,FALSE,0,11666,546,20,Beginner Level,4,7/4/2016,Web Development,1485
1031780,Ready for Production with Spring Boot Actuator,https://www.udemy.com/ready-for-production-with-spring-boot-actuator/,TRUE,55,361,26,49,Intermediate Level,2.5,5/1/2017,Web Development,1212
511934,AngularJS For Beginners,https://www.udemy.com/angularjs-for-beginners-udemy/,FALSE,0,30531,1948,53,All Levels,3,30/6/2015,Web Development,1767
1194232,Learning Path: Akka: Building Applications and Microservices,https://www.udemy.com/learning-path-akka-building-applications-and-microservices/,TRUE,200,88,8,55,Intermediate Level,4.5,4/5/2017,Web Development,1093
1131732,Set up a localhost Web Server for Faster Website Development,https://www.udemy.com/localhost-web-server/,TRUE,30,55,13,31,All Levels,1.5,12/6/2017,Web Development,1054
693726,Mastering Meteor: Reactive Full Stack JavaScript,https://www.udemy.com/mastering-meteor-reactive-full-stack-javascript/,TRUE,95,494,46,37,Expert Level,3,10/12/2015,Web Development,1604
365426,Build A Professional Wordpress Website In An Hour,https://www.udemy.com/build-a-professional-wordpress-website-in-an-hour/,TRUE,20,1294,11,15,All Levels,1,31/12/2014,Web Development,1948
260444,Build a file hosting/sharing site in less than 2 hours ,https://www.udemy.com/build-a-file-hosting-site-in-less-than-2-hours/,TRUE,20,976,29,13,All Levels,1.5,14/7/2014,Web Development,2118
12975,Introduction to Java Programming for Online Learners,https://www.udemy.com/learning-to-program-in-java-a-supplement-for-online-academic-learners/,TRUE,200,1586,87,124,Beginner Level,22,17/4/2013,Web Development,2571
499904,Create full featured Landing Page in Ruby on Rails in 3 hour,https://www.udemy.com/rails-1-landing-page/,TRUE,30,1550,15,23,All Levels,3,15/5/2015,Web Development,1813
733694,How to create a  video blog with WordPress,https://www.udemy.com/how-to-create-a-blog-with-wordpress-video-blog/,TRUE,25,1209,8,62,All Levels,4.5,29/3/2016,Web Development,1494
818958,PHP For WordPress Development,https://www.udemy.com/php-for-wordpress-development/,TRUE,35,850,12,16,Beginner Level,1,12/4/2016,Web Development,1480
374590,Create a Professional Website Without Programming/Coding,https://www.udemy.com/create-professional-websites/,FALSE,0,5421,93,20,All Levels,1.5,17/1/2015,Web Development,1931
982328,How to Build an Autocomplete System Like Google,https://www.udemy.com/how-to-build-an-autocomplete-system-using-javascript-and-php/,TRUE,30,255,5,9,All Levels,1,12/10/2016,Web Development,1297
511942,Master EmberJS : Learn Ember JS From Scratch,https://www.udemy.com/master-emberjs/,TRUE,120,707,59,103,All Levels,6.5,10/7/2015,Web Development,1757
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,https://www.udemy.com/how-to-make-a-modern-wordpress-blog-2017-create-your-blog/,FALSE,0,6856,137,19,Beginner Level,2,29/11/2016,Web Development,1249
740762,Learn Top Ten PHP FrameWorks By Building Projects,https://www.udemy.com/learn-top-ten-php-frameworks-by-building-projects/,TRUE,60,1007,96,87,All Levels,17.5,27/1/2016,Web Development,1556
646056,How to Make a Video Blog Website From Scratch w/ Wordpress ,https://www.udemy.com/how-to-make-a-video-blog-website/,FALSE,0,12952,163,22,All Levels,1,21/10/2015,Web Development,1654
545524,Build Websites And Apps By Outsourcing,https://www.udemy.com/outsourcing-development-work/,TRUE,20,2299,11,22,All Levels,2,20/7/2015,Web Development,1747
1270222,Learning Path: Web Applications with Spring and Angular,https://www.udemy.com/learning-path-web-applications-with-spring-and-angular/,TRUE,200,19,2,33,Expert Level,4,28/6/2017,Web Development,1038
340362,Learn Ruby on Rails By Building Projects,https://www.udemy.com/learn-ruby-on-rails-building-projects/,TRUE,60,1736,79,47,All Levels,13,12/11/2014,Web Development,1997
782194,Canvas image Creator HTML5 JavaScript project from Scratch,https://www.udemy.com/canvas-image-maker-html5-javascript-project-from-scratch/,TRUE,100,2195,10,35,Intermediate Level,3.5,6/3/2016,Web Development,1517
707962,Javascript Essentials,https://www.udemy.com/javascript-essentials/,FALSE,0,47062,5590,41,Beginner Level,8.5,20/1/2016,Web Development,1563
1178394,Devtools 2017: The Basics of Chrome Developer Tools,https://www.udemy.com/devtools-2017-the-basics-of-chrome-developer-tools/,FALSE,0,4569,108,18,Beginner Level,1,14/4/2017,Web Development,1113
1084894,Chrome Extensions : Develop 5 chrome extensions from scratch,https://www.udemy.com/chrome-extension-dev/,FALSE,0,3655,85,44,Beginner Level,2,30/3/2017,Web Development,1128
364616,Learn how to quickly build websites using Wordpress,https://www.udemy.com/learn-how-to-quickly-build-websites-using-wordpress/,FALSE,0,15715,406,28,All Levels,3.5,18/12/2014,Web Development,1961
990532,Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,https://www.udemy.com/advance-unix-commands/,TRUE,75,578,40,84,Expert Level,5.5,27/1/2017,Web Development,1190
933110,Develop a Professional OnePage WordPress site With No Coding,https://www.udemy.com/develop-a-professional-onepage-wordpress-site-with-no-coding/,TRUE,20,1747,13,13,Beginner Level,1.5,29/8/2016,Web Development,1341
